#timestamp x y z qx qy qz qw
1341847980.854690 -0.680943 2.691897 1.737081 0.000127 0.860893 -0.508534 -0.016031
1341847980.890728 -0.680945 2.691186 1.737411 0.000358 0.860893 -0.508539 -0.015868
1341847980.990699 -0.670013 2.692758 1.736376 0.000467 0.860746 -0.508698 -0.018505
1341847981.090715 -0.671582 2.696798 1.731698 -0.000055 0.859927 -0.510080 -0.018552
1341847981.158632 -0.665142 2.696903 1.735939 0.002306 0.860360 -0.509327 -0.019018
1341847981.190636 -0.653776 2.692206 1.739030 0.004778 0.860972 -0.508240 -0.019912
1341847981.290787 -0.655708 2.695458 1.737231 0.006654 0.860235 -0.509588 -0.016480
1341847981.390810 -0.643902 2.695934 1.741844 0.009167 0.860284 -0.509403 -0.018322
1341847981.490701 -0.615277 2.700502 1.734687 0.012930 0.859141 -0.511164 -0.020522
1341847981.594855 -0.609248 2.708595 1.738980 0.012332 0.858599 -0.512017 -0.022245
1341847981.694720 -0.586718 2.715163 1.729124 0.014245 0.857592 -0.513508 -0.025336
1341847981.794659 -0.577906 2.726162 1.726893 0.014400 0.858663 -0.511725 -0.025064
1341847981.862719 -0.562146 2.720376 1.729982 0.014199 0.860180 -0.509056 -0.027400
1341847981.894631 -0.561208 2.736202 1.721119 0.013528 0.859061 -0.511047 -0.025734
1341847981.994808 -0.540720 2.721953 1.733204 0.013996 0.862931 -0.504444 -0.026282
1341847982.062739 -0.537681 2.722092 1.729695 0.011036 0.861300 -0.507316 -0.025919
1341847982.094786 -0.542102 2.729019 1.723738 0.008955 0.860295 -0.509112 -0.024854
1341847982.162730 -0.509998 2.725186 1.734949 0.009925 0.858978 -0.511224 -0.026623
1341847982.194674 -0.533635 2.735374 1.734094 0.008287 0.859260 -0.511014 -0.021617
1341847982.262666 -0.520235 2.725775 1.739719 0.010135 0.860200 -0.509119 -0.027425
1341847982.294994 -0.507088 2.727815 1.741233 0.011833 0.859958 -0.509269 -0.031256
1341847982.398909 -0.477313 2.718389 1.736340 0.019688 0.856248 -0.515347 -0.029492
1341847982.462624 -0.503059 2.726759 1.748134 0.020587 0.855849 -0.516164 -0.025960
1341847982.498616 -0.513526 2.734432 1.740888 0.020162 0.855035 -0.517494 -0.026598
1341847982.566660 -0.498515 2.730737 1.755592 0.024385 0.857954 -0.512272 -0.029965
1341847982.598726 -0.473515 2.724147 1.753293 0.028747 0.859140 -0.509722 -0.035160
1341847982.666620 -0.479862 2.723991 1.736725 0.030948 0.858339 -0.510807 -0.037050
1341847982.698638 -0.465554 2.724164 1.741100 0.033732 0.859285 -0.508714 -0.041247
1341847982.766706 -0.444573 2.714124 1.731004 0.038733 0.858531 -0.509060 -0.047772
1341847982.798737 -0.450691 2.710121 1.743290 0.039991 0.859759 -0.507066 -0.045819
