#timestamp x y z qx qy qz qw
1311867171.126251 0.096526 -1.129936 1.447781 -0.579154 0.636363 -0.356924 0.363633
1311867171.226253 0.093671 -1.133726 1.450340 -0.575852 0.637309 -0.356368 0.367740
1311867171.326387 0.089356 -1.139356 1.450331 -0.579799 0.637450 -0.363532 0.354027
1311867171.426288 0.084683 -1.140160 1.450742 -0.581687 0.638526 -0.364995 0.347424
1311867171.494404 0.080928 -1.138463 1.452632 -0.582346 0.637602 -0.365775 0.347197
1311867171.526178 0.079708 -1.137700 1.453313 -0.582591 0.636850 -0.365542 0.348409
1311867171.626340 0.077864 -1.134559 1.454616 -0.584769 0.633859 -0.368276 0.347333
1311867171.726244 0.077152 -1.129450 1.456429 -0.587452 0.632011 -0.364796 0.349836
1311867171.826255 0.076272 -1.122467 1.459439 -0.588454 0.628983 -0.365283 0.353088
1311867171.926222 0.075945 -1.113284 1.461416 -0.590923 0.626299 -0.363914 0.355142
1311867172.026268 0.076643 -1.103716 1.460364 -0.595866 0.625345 -0.359457 0.353097
1311867172.126369 0.078796 -1.094387 1.458006 -0.598210 0.627086 -0.351806 0.353753
1311867172.226441 0.079472 -1.085609 1.455554 -0.600297 0.628591 -0.343899 0.355317
1311867172.326338 0.081047 -1.077297 1.453280 -0.600477 0.629149 -0.344803 0.353144
1311867172.426522 0.081178 -1.069113 1.453054 -0.602670 0.628754 -0.339063 0.355661
1311867172.526306 0.081184 -1.062574 1.454169 -0.603862 0.627868 -0.339398 0.354884
1311867172.626370 0.080206 -1.056037 1.455431 -0.604244 0.628760 -0.338707 0.353309
1311867172.726393 0.079720 -1.048524 1.455883 -0.607368 0.626530 -0.341068 0.349622
1311867172.826309 0.078675 -1.037947 1.456458 -0.611470 0.624993 -0.339674 0.346568
1311867172.894465 0.078600 -1.032339 1.457615 -0.613055 0.623190 -0.339709 0.346982
1311867172.926322 0.078709 -1.030302 1.458209 -0.613377 0.622334 -0.339232 0.348412
1311867173.026263 0.078655 -1.027027 1.459819 -0.611697 0.624286 -0.337423 0.349627
1311867173.094518 0.078207 -1.025132 1.460134 -0.611468 0.624961 -0.335598 0.350577
1311867173.126782 0.078058 -1.023764 1.459944 -0.611218 0.625353 -0.334489 0.351374
1311867173.194301 0.077922 -1.020531 1.459163 -0.610350 0.627442 -0.332874 0.350692
1311867173.226445 0.078087 -1.018506 1.458753 -0.610818 0.626642 -0.332004 0.352129
1311867173.326288 0.078123 -1.011898 1.458264 -0.612836 0.626765 -0.331282 0.349071
1311867173.426279 0.078651 -1.005048 1.459012 -0.614607 0.624611 -0.331211 0.349883
1311867173.526390 0.078884 -0.998386 1.460196 -0.614950 0.623930 -0.330539 0.351128
1311867173.626396 0.079303 -0.991961 1.460532 -0.617052 0.620576 -0.332062 0.351948
1311867173.726797 0.078135 -0.986882 1.462188 -0.617132 0.620657 -0.332265 0.351472
1311867173.826567 0.076970 -0.982219 1.463891 -0.617276 0.620187 -0.333484 0.350895
1311867173.926697 0.075976 -0.976742 1.465391 -0.615266 0.621017 -0.330409 0.355830
1311867174.026426 0.074894 -0.971267 1.466234 -0.614457 0.622342 -0.326571 0.358447
1311867174.126454 0.072862 -0.965680 1.466038 -0.616566 0.623967 -0.325230 0.353181
1311867174.226758 0.072581 -0.959347 1.465876 -0.618374 0.624316 -0.324239 0.350303
1311867174.326574 0.070793 -0.953472 1.465569 -0.622598 0.623344 -0.323657 0.345053
1311867174.426679 0.071094 -0.948237 1.465087 -0.621926 0.624446 -0.321062 0.346691
1311867174.526752 0.071365 -0.941611 1.464818 -0.621255 0.623730 -0.320666 0.349538
1311867174.626546 0.072017 -0.935923 1.464152 -0.622417 0.623952 -0.319855 0.347812
1311867174.726563 0.072847 -0.929822 1.463189 -0.622594 0.624164 -0.316689 0.350007
1311867174.827330 0.072945 -0.923993 1.463684 -0.622611 0.623197 -0.317533 0.350933
1311867174.926975 0.072776 -0.918452 1.464263 0.623526 -0.622174 0.318766 -0.350003
1311867175.026551 0.071880 -0.912018 1.464210 0.625622 -0.620194 0.319469 -0.349136
1311867175.126531 0.072467 -0.906474 1.462704 0.625480 -0.621077 0.315914 -0.351051
1311867175.227005 0.072698 -0.901996 1.460850 0.626404 -0.622650 0.314416 -0.347948
1311867175.326706 0.073309 -0.896469 1.457734 0.627057 -0.625799 0.308213 -0.346669
1311867175.426606 0.073314 -0.888613 1.455633 0.628794 -0.625635 0.308819 -0.343264
1311867175.526427 0.073698 -0.878568 1.453716 0.630558 -0.623714 0.309061 -0.343306
1311867175.626480 0.074012 -0.869654 1.452500 0.633219 -0.622056 0.311632 -0.339065
1311867175.727312 0.073924 -0.861249 1.451707 0.632733 -0.624459 0.306065 -0.340623
1311867175.828797 0.073938 -0.852733 1.451753 0.634426 -0.622603 0.307602 -0.339484
1311867175.928243 0.073226 -0.842819 1.451786 0.635276 -0.621162 0.305592 -0.342338
1311867176.026851 0.072521 -0.835490 1.452297 0.633769 -0.621979 0.307017 -0.342373
1311867176.126812 0.071118 -0.829853 1.452690 0.628493 -0.623927 0.307034 -0.348485
1311867176.226536 0.069196 -0.825137 1.452394 0.629534 -0.620278 0.312946 -0.347862
1311867176.326602 0.066004 -0.819791 1.451735 0.629829 -0.619847 0.314413 -0.346770
1311867176.426836 0.063334 -0.814636 1.450939 0.629367 -0.619860 0.313550 -0.348363
1311867176.526621 0.060179 -0.808981 1.450867 0.628789 -0.620073 0.314602 -0.348080
1311867176.628384 0.058642 -0.802088 1.451861 0.629511 -0.615944 0.315874 -0.352920
1311867176.726589 0.057156 -0.794220 1.452044 0.630110 -0.614499 0.316838 -0.353505
1311867176.826677 0.056397 -0.786277 1.452667 0.631420 -0.613008 0.315643 -0.354825
1311867176.926818 0.056105 -0.778489 1.452899 0.631747 -0.611096 0.317456 -0.355920
1311867177.026728 0.055487 -0.771060 1.453073 0.633488 -0.610129 0.316249 -0.355558
1311867177.126615 0.054894 -0.764296 1.453167 0.633389 -0.610106 0.316526 -0.355529
1311867177.226473 0.054135 -0.756945 1.453091 0.634855 -0.607586 0.316534 -0.357218
1311867177.327609 0.053523 -0.749482 1.453223 0.635450 -0.604757 0.318737 -0.358998
1311867177.426748 0.051994 -0.742648 1.452843 0.637098 -0.605247 0.316188 -0.357502
1311867177.527617 0.050522 -0.736203 1.452040 0.637856 -0.605363 0.315344 -0.356697
1311867177.631145 0.048563 -0.729932 1.451372 0.637972 -0.605238 0.313858 -0.358011
1311867177.730584 0.046716 -0.725073 1.450388 0.636822 -0.604806 0.315028 -0.359757
1311867177.830915 0.044362 -0.721767 1.450708 0.636469 -0.605092 0.315326 -0.359639
1311867177.931786 0.042177 -0.718329 1.450785 0.634867 -0.605461 0.316089 -0.361177
1311867178.030610 0.039421 -0.713625 1.450793 0.635469 -0.605512 0.315642 -0.360422
1311867178.130791 0.037956 -0.708155 1.451169 0.635497 -0.605015 0.315332 -0.361476
1311867178.230719 0.036698 -0.701302 1.452210 0.637157 -0.604571 0.313061 -0.361273
1311867178.330667 0.036582 -0.694444 1.452623 0.637022 -0.602508 0.311909 -0.365923
1311867178.430658 0.036669 -0.687368 1.452495 0.639319 -0.601532 0.310306 -0.364884
1311867178.530627 0.036615 -0.681212 1.451839 0.640378 -0.601304 0.307876 -0.365463
1311867178.630690 0.036171 -0.675503 1.451460 0.640207 -0.601122 0.307303 -0.366542
1311867178.730745 0.035556 -0.671257 1.451242 0.639880 -0.599418 0.312123 -0.365829
1311867178.830950 0.035066 -0.668406 1.451363 0.638589 -0.600720 0.311427 -0.366542
1311867178.930621 0.033705 -0.666682 1.452476 0.636167 -0.602394 0.318955 -0.361498
1311867179.030916 0.032348 -0.663622 1.453437 0.635453 -0.602224 0.321610 -0.360684
1311867179.131037 0.030551 -0.660277 1.455589 0.633927 -0.600986 0.326003 -0.361488
1311867179.230747 0.027736 -0.655626 1.458381 0.634724 -0.600927 0.327957 -0.358408
