#timestamp x y z qx qy qz qw
1311867170.762019 0.108579 -1.133891 1.415212 -0.582527 0.646822 -0.345886 0.350208
1311867170.826282 0.107005 -1.132473 1.421944 -0.580810 0.646171 -0.343633 0.356426
1311867170.926352 0.103933 -1.133459 1.432030 -0.580319 0.641808 -0.349504 0.359387
1311867170.994263 0.098446 -1.129454 1.440009 -0.581296 0.638638 -0.353115 0.359926
1311867171.026274 0.098265 -1.132612 1.443195 -0.581907 0.637563 -0.353791 0.360180
1311867171.126251 0.094731 -1.131505 1.450286 -0.579522 0.635913 -0.356025 0.364712
1311867171.226253 0.087147 -1.142914 1.453406 -0.576620 0.635583 -0.354333 0.371473
1311867171.326387 0.084863 -1.150987 1.450155 -0.578970 0.635604 -0.363372 0.358834
1311867171.426288 0.082215 -1.142321 1.452487 -0.580428 0.638379 -0.365576 0.349185
1311867171.526178 0.076683 -1.138518 1.456155 -0.581419 0.636332 -0.367152 0.349620
1311867171.626340 0.074885 -1.136954 1.459103 -0.584194 0.634202 -0.367946 0.348026
1311867171.726244 0.075043 -1.129566 1.458338 -0.585976 0.631535 -0.368585 0.349201
1311867171.826255 0.070460 -1.124828 1.461194 -0.587404 0.627763 -0.366519 0.355717
1311867171.926222 0.069812 -1.111503 1.461683 -0.589465 0.624895 -0.366100 0.357782
1311867172.026268 0.072005 -1.105290 1.462964 -0.595289 0.622863 -0.360680 0.357187
1311867172.126369 0.074673 -1.095370 1.461261 -0.597141 0.625015 -0.352991 0.358016
1311867172.194427 0.074645 -1.084040 1.454400 -0.596568 0.625716 -0.350282 0.360401
1311867172.226441 0.074571 -1.087828 1.457956 -0.597819 0.626249 -0.346289 0.361259
1311867172.294483 0.076232 -1.081381 1.456913 -0.599343 0.627049 -0.345158 0.358418
1311867172.326338 0.076663 -1.077699 1.455678 -0.599875 0.627192 -0.344808 0.357614
1311867172.394289 0.077546 -1.067533 1.455287 -0.599960 0.628444 -0.342462 0.357526
1311867172.426522 0.077134 -1.073499 1.454308 -0.600769 0.627304 -0.339116 0.361341
1311867172.526306 0.078039 -1.058646 1.461570 -0.601733 0.628490 -0.339727 0.357075
1311867172.626370 0.073187 -1.059646 1.460085 -0.603954 0.626080 -0.338600 0.358627
1311867172.726393 0.073866 -1.052104 1.460927 -0.606648 0.626099 -0.338977 0.353657
1311867172.826309 0.073656 -1.041923 1.455778 -0.611500 0.622154 -0.339952 0.351319
1311867172.926322 0.072925 -1.030589 1.460598 -0.613848 0.620733 -0.339064 0.350595
1311867173.026263 0.072497 -1.029299 1.460903 -0.613494 0.620649 -0.338490 0.351915
1311867173.126782 0.071114 -1.025785 1.460953 -0.610885 0.622920 -0.336197 0.354628
1311867173.226445 0.072159 -1.020483 1.461705 -0.612002 0.624061 -0.332783 0.353916
1311867173.326288 0.072991 -1.015521 1.460666 -0.614380 0.623368 -0.330899 0.352783
1311867173.426279 0.074460 -1.004812 1.461754 -0.616506 0.621732 -0.331047 0.351822
1311867173.526390 0.072070 -0.997473 1.460582 -0.616128 0.620808 -0.331547 0.353639
1311867173.626396 0.074015 -0.988068 1.464761 0.619337 -0.619180 0.332186 -0.350272
1311867173.726797 0.073606 -0.988023 1.467141 0.619499 -0.618002 0.331832 -0.352395
1311867173.826567 0.071343 -0.982134 1.466298 0.619521 -0.617103 0.333606 -0.352257
1311867173.926697 0.071152 -0.975079 1.466940 0.618362 -0.617355 0.331081 -0.356212
1311867174.026426 0.068789 -0.972611 1.469873 -0.617779 0.618894 -0.324859 0.360257
1311867174.126454 0.067528 -0.963680 1.470434 -0.619653 0.619919 -0.325345 0.354797
1311867174.226758 0.065563 -0.958422 1.465976 0.621973 -0.619765 0.323719 -0.352488
1311867174.326574 0.065738 -0.953289 1.471370 0.624887 -0.618981 0.324286 -0.348164
1311867174.426679 0.066043 -0.945796 1.469728 0.625171 -0.619627 0.321861 -0.348753
1311867174.526752 0.065601 -0.944082 1.471905 0.626159 -0.618548 0.319420 -0.351134
1311867174.626546 0.066676 -0.933767 1.471796 0.626697 -0.618863 0.319898 -0.349178
1311867174.726563 0.068095 -0.930157 1.468768 0.627551 -0.618503 0.316437 -0.351428
1311867174.827330 0.067367 -0.923066 1.467541 0.628126 -0.616032 0.317454 -0.353815
1311867174.926975 0.067538 -0.919720 1.470701 0.630069 -0.614518 0.317046 -0.353359
1311867175.026551 0.065385 -0.910717 1.466868 0.631249 -0.612322 0.319667 -0.352703
1311867175.126531 0.062693 -0.906351 1.465119 0.632443 -0.612873 0.314787 -0.353994
1311867175.227005 0.062441 -0.900940 1.464647 0.633383 -0.614353 0.313467 -0.350907
1311867175.326706 0.062860 -0.897292 1.457173 0.632731 -0.617711 0.307823 -0.351184
1311867175.426606 0.064693 -0.887834 1.455982 0.635045 -0.617578 0.308425 -0.346683
1311867175.526427 0.064422 -0.876880 1.456357 0.636622 -0.616798 0.307452 -0.346045
1311867175.626480 0.064741 -0.864474 1.454361 0.638991 -0.615544 0.310545 -0.341114
1311867175.694700 0.067007 -0.860265 1.456527 0.639681 -0.617492 0.304917 -0.341376
1311867175.727312 0.064055 -0.859456 1.452410 0.639327 -0.616791 0.304957 -0.343264
1311867175.794862 0.065718 -0.853094 1.455175 0.640191 -0.617807 0.304550 -0.340174
1311867175.828797 0.064612 -0.850581 1.454806 0.640660 -0.616833 0.305215 -0.340466
1311867175.928243 0.064246 -0.839829 1.456407 0.641396 -0.616614 0.302467 -0.341924
1311867176.026851 0.064654 -0.829881 1.456183 0.639925 -0.616910 0.305265 -0.341658
1311867176.126812 0.061576 -0.825638 1.458677 0.635047 -0.618987 0.304421 -0.347706
1311867176.226536 0.058342 -0.821873 1.453767 0.634484 -0.616588 0.309759 -0.348279
1311867176.326602 0.056544 -0.812453 1.455832 0.634354 -0.615481 0.314309 -0.346392
1311867176.426836 0.051689 -0.812368 1.458522 0.634784 -0.615126 0.311717 -0.348571
1311867176.526621 0.049627 -0.803114 1.451676 0.634141 -0.613805 0.315897 -0.348308
1311867176.628384 0.046899 -0.794473 1.454693 0.634075 -0.612614 0.315264 -0.351086
1311867176.726589 0.046355 -0.787950 1.457946 0.635381 -0.611324 0.315587 -0.350684
1311867176.826677 0.045420 -0.780906 1.456268 0.636193 -0.609727 0.315483 -0.352082
1311867176.926818 0.045317 -0.769382 1.455967 0.637356 -0.607556 0.317341 -0.352061
1311867177.026728 0.041844 -0.763717 1.456810 0.638952 -0.605964 0.316066 -0.353058
1311867177.126615 0.041425 -0.756861 1.456034 0.638696 -0.605909 0.316482 -0.353243
1311867177.226473 0.041396 -0.747117 1.456972 0.640033 -0.604909 0.316049 -0.352924
1311867177.327609 0.038678 -0.743873 1.456146 0.640832 -0.602851 0.316133 -0.354915
1311867177.426748 0.038180 -0.733895 1.456913 0.641593 -0.602736 0.315529 -0.354273
1311867177.527617 0.034293 -0.726289 1.454174 0.642246 -0.602084 0.315554 -0.354176
1311867177.631145 0.034320 -0.720040 1.455886 0.642203 -0.602965 0.313230 -0.354817
1311867177.730584 0.033549 -0.715421 1.450845 0.641874 -0.602900 0.312891 -0.355820
1311867177.830915 0.028690 -0.713411 1.453760 0.641170 -0.603569 0.312771 -0.356061
1311867177.931786 0.029599 -0.708443 1.451983 0.639678 -0.605026 0.313120 -0.355967
1311867178.030610 0.026104 -0.703209 1.455963 0.639194 -0.605668 0.312303 -0.356461
1311867178.130791 0.025268 -0.699806 1.454839 0.639005 -0.605042 0.311433 -0.358616
1311867178.230719 0.023572 -0.693183 1.454050 0.639393 -0.604064 0.311855 -0.359206
1311867178.330667 0.024705 -0.684750 1.456711 0.639551 -0.603389 0.308236 -0.363162
1311867178.430658 0.022577 -0.680255 1.453329 0.641189 -0.600779 0.307401 -0.365302
1311867178.530627 0.020854 -0.669107 1.456029 0.641561 -0.601590 0.306457 -0.364105
1311867178.630690 0.025828 -0.668388 1.452648 0.643134 -0.600220 0.303687 -0.365910
