#timestamp x y z qx qy qz qw
1305031453.374112 1.314809 0.847664 1.519457 0.886385 0.231053 -0.089359 -0.391090
1305031453.391690 1.317046 0.841777 1.518611 0.888198 0.222889 -0.088211 -0.391975
1305031453.491698 1.340673 0.819137 1.528092 0.892060 0.188984 -0.085571 -0.401486
1305031453.591640 1.360563 0.777967 1.547701 0.888387 0.163953 -0.085450 -0.420221
1305031453.691678 1.356696 0.714427 1.558854 0.878051 0.160509 -0.088523 -0.442071
1305031453.791716 1.360154 0.659078 1.563383 0.865824 0.182150 -0.104902 -0.454054
1305031453.891710 1.354259 0.610901 1.573985 0.856645 0.213352 -0.128507 -0.451804
1305031453.991624 1.338089 0.582221 1.572708 0.847851 0.252585 -0.161182 -0.437459
1305031454.127701 1.301018 0.542560 1.570127 0.824594 0.312423 -0.186982 -0.432983
1305031454.191658 1.285860 0.525664 1.566658 0.811090 0.345453 -0.203875 -0.425711
1305031454.327699 1.254178 0.511003 1.565348 0.776282 0.415826 -0.227254 -0.415729
1305031454.391677 1.247288 0.500133 1.557938 0.756096 0.445278 -0.237814 -0.416521
1305031454.491617 1.238706 0.484761 1.552629 0.725267 0.491718 -0.245783 -0.414478
1305031454.591635 1.232265 0.455810 1.535017 0.697783 0.536028 -0.244609 -0.407357
1305031454.691884 1.237293 0.441881 1.519854 0.675819 0.572023 -0.263136 -0.383167
1305031454.791641 1.257680 0.454050 1.511782 0.675293 0.578532 -0.286194 -0.356893
1305031454.927567 1.310909 0.498340 1.451213 0.679714 0.565411 -0.320269 -0.340187
1305031455.027799 1.324736 0.470753 1.433257 0.694339 0.550834 -0.315173 -0.339325
1305031455.091700 1.326496 0.454173 1.431471 0.697060 0.548718 -0.308422 -0.343353
1305031455.227581 1.317735 0.401812 1.417579 0.712761 0.532012 -0.296646 -0.347759
1305031455.291831 1.311046 0.377402 1.411591 0.725885 0.520330 -0.289871 -0.343980
1305031455.391665 1.299054 0.340765 1.407383 0.750283 0.501431 -0.279200 -0.328162
1305031455.491637 1.277387 0.301619 1.417303 0.775050 0.477158 -0.269389 -0.314718
1305031455.591645 1.252833 0.249482 1.423878 0.794633 0.444810 -0.273750 -0.309457
1305031455.691605 1.223268 0.202660 1.451020 0.805277 0.425635 -0.272638 -0.309891
1305031455.827590 1.187456 0.137680 1.497055 0.807010 0.422144 -0.254211 -0.325432
1305031455.891657 1.174172 0.113981 1.519773 0.808087 0.421779 -0.248670 -0.327507
1305031456.027770 1.154234 0.070646 1.559009 0.813291 0.422682 -0.230450 -0.326787
1305031456.091707 1.127945 0.054938 1.581807 0.818182 0.429597 -0.213288 -0.317069
1305031456.227678 1.047543 0.061608 1.633449 0.835144 0.423764 -0.177072 -0.302663
1305031456.291675 1.011734 0.055313 1.648886 0.844851 0.409606 -0.160353 -0.304527
1305031456.427662 0.953674 0.031010 1.649800 0.858331 0.370011 -0.128052 -0.331605
1305031456.491677 0.924204 0.011108 1.640297 0.866701 0.352330 -0.123698 -0.330742
1305031456.591651 0.885432 -0.000402 1.617805 0.875572 0.336155 -0.122479 -0.324612
1305031456.727693 0.818742 -0.017302 1.587637 0.896899 0.304506 -0.105587 -0.302820
1305031456.791649 0.785395 -0.013684 1.577554 0.902914 0.293812 -0.114043 -0.292257
1305031456.927690 0.724045 -0.022726 1.536693 0.912633 0.268239 -0.115158 -0.286162
1305031456.991709 0.697457 -0.035169 1.519346 0.918340 0.257710 -0.105175 -0.281381
1305031457.091655 0.664405 -0.053076 1.507215 0.927269 0.241272 -0.090323 -0.271666
1305031457.191735 0.631169 -0.075617 1.512058 0.933478 0.219969 -0.073679 -0.273503
1305031457.291656 0.600444 -0.093469 1.530860 0.938261 0.195462 -0.060988 -0.278820
1305031457.391684 0.563478 -0.125938 1.556759 0.941165 0.166464 -0.036788 -0.291796
