#timestamp x y z qx qy qz qw
1305031453.374112 1.314809 0.847664 1.519456 0.886385 0.231053 -0.089359 -0.391090
1305031453.391690 1.320261 0.842531 1.520592 0.888202 0.223410 -0.089155 -0.391455
1305031453.491698 1.342479 0.819077 1.527700 0.892040 0.188385 -0.086427 -0.401629
1305031453.627706 1.353984 0.757227 1.564832 0.887873 0.157022 -0.081622 -0.424691
1305031453.691678 1.358574 0.719701 1.569281 0.880027 0.160497 -0.087943 -0.438245
1305031453.791716 1.352417 0.662970 1.570560 0.867295 0.183515 -0.101022 -0.451571
1305031453.891710 1.335149 0.607259 1.576468 0.857617 0.213484 -0.121269 -0.451898
1305031453.991624 1.320298 0.576641 1.578990 0.849528 0.252847 -0.153728 -0.436735
1305031454.091651 1.292963 0.546044 1.577544 0.834419 0.295638 -0.172218 -0.432069
1305031454.191658 1.262595 0.514793 1.573606 0.813775 0.345906 -0.194355 -0.424671
1305031454.291639 1.245760 0.502373 1.570558 0.787874 0.398029 -0.213928 -0.418405
1305031454.391677 1.225763 0.486354 1.569316 0.759949 0.445555 -0.226289 -0.415633
1305031454.491617 1.213530 0.469160 1.559248 0.731553 0.491016 -0.235081 -0.410450
1305031454.591635 1.207894 0.446030 1.544466 0.705621 0.536347 -0.237206 -0.397698
1305031454.691884 1.215041 0.428826 1.530300 0.684702 0.571946 -0.257033 -0.371477
1305031454.791641 1.231978 0.434023 1.510262 0.685019 0.575565 -0.281773 -0.346523
1305031454.927567 1.252732 0.465731 1.466123 0.696395 0.566677 -0.302172 -0.320318
1305031455.027799 1.264091 0.437245 1.451908 0.711838 0.551953 -0.296782 -0.317103
1305031455.091700 1.265494 0.422154 1.445539 0.714347 0.548979 -0.293148 -0.319991
1305031455.227581 1.256432 0.366673 1.436191 0.730709 0.531924 -0.280175 -0.323455
1305031455.291831 1.249071 0.340738 1.431435 0.744581 0.519057 -0.273297 -0.318572
1305031455.391665 1.234871 0.303214 1.425581 0.769569 0.497196 -0.263726 -0.301675
1305031455.491637 1.211114 0.260800 1.435402 0.794488 0.470642 -0.252710 -0.288830
1305031455.591645 1.184181 0.215287 1.450067 0.815868 0.437092 -0.256253 -0.278647
1305031455.691605 1.153323 0.171331 1.477328 0.826365 0.417682 -0.254805 -0.278813
1305031455.791666 1.122117 0.126615 1.512205 0.828587 0.417227 -0.237267 -0.288218
1305031455.927955 1.087976 0.074800 1.561195 0.830999 0.415718 -0.221708 -0.295744
1305031455.991694 1.075922 0.051225 1.578022 0.832362 0.416220 -0.211699 -0.298527
1305031456.127645 1.029665 0.018941 1.613162 0.839341 0.426787 -0.175809 -0.287143
1305031456.191658 1.008000 0.013653 1.630650 0.842942 0.423600 -0.162969 -0.288882
1305031456.327718 0.956084 -0.002335 1.645069 0.856511 0.395088 -0.128503 -0.306238
1305031456.391619 0.932039 -0.012652 1.644196 0.862649 0.378631 -0.110064 -0.316798
1305031456.527641 0.870590 -0.047637 1.616332 0.875712 0.347655 -0.093116 -0.321859
1305031456.591651 0.848581 -0.054493 1.602823 0.880523 0.336074 -0.091239 -0.321573
1305031456.727693 0.781643 -0.068193 1.565315 0.901179 0.302433 -0.074017 -0.301548
1305031456.791649 0.749815 -0.063665 1.553891 0.906955 0.292242 -0.082059 -0.292052
1305031456.927690 0.703798 -0.059590 1.519044 0.916624 0.269898 -0.088258 -0.281366
1305031456.991709 0.682066 -0.070687 1.500121 0.921804 0.259371 -0.079926 -0.276795
1305031457.091655 0.646432 -0.088816 1.487444 0.930210 0.243616 -0.063219 -0.267140
1305031457.191735 0.611929 -0.109367 1.492127 0.936370 0.221777 -0.046158 -0.268134
1305031457.291656 0.579135 -0.130746 1.507241 0.939846 0.197647 -0.032191 -0.276747
1305031457.391684 0.541235 -0.161988 1.532077 0.942124 0.168493 -0.008456 -0.289727
1305031457.491705 0.498667 -0.193077 1.556010 0.943255 0.147326 0.003582 -0.297578
1305031457.591678 0.461340 -0.227534 1.583797 0.941410 0.131079 0.011259 -0.310546
1305031457.691570 0.421131 -0.253913 1.606223 0.942386 0.118777 0.015651 -0.312340
1305031457.791567 0.375426 -0.251816 1.644325 0.941235 0.117958 0.023577 -0.315605
1305031457.891593 0.325045 -0.263831 1.672464 0.934443 0.108556 0.042100 -0.336542
1305031457.991644 0.272961 -0.279562 1.686810 0.926844 0.096598 0.046978 -0.359754
1305031458.127605 0.196778 -0.292596 1.676397 0.917883 0.080191 0.060645 -0.383905
1305031458.191646 0.159384 -0.293638 1.661276 0.916948 0.074008 0.064472 -0.386747
1305031458.291664 0.089441 -0.270951 1.650170 0.918886 0.074257 0.063350 -0.382257
1305031458.391626 0.032309 -0.248822 1.625982 0.914385 0.071710 0.049634 -0.395341
1305031458.491696 -0.001224 -0.211554 1.607125 0.903238 0.059926 0.047641 -0.422255
1305031458.591641 -0.037430 -0.209300 1.543454 0.881088 0.054545 0.066422 -0.465076
1305031458.691674 -0.066465 -0.194241 1.458633 0.878274 0.066507 0.062275 -0.469398
1305031458.827564 -0.083014 -0.161727 1.379885 0.878443 0.118170 0.026510 -0.462246
1305031458.927621 -0.090740 -0.147515 1.356271 0.874585 0.119935 0.028169 -0.468959
1305031459.027665 -0.163368 -0.125616 1.362104 0.876927 0.099219 0.041465 -0.468440
1305031459.127618 -0.244689 -0.108408 1.332139 0.867849 0.089714 -0.010256 -0.488553
1305031459.191674 -0.256844 -0.101097 1.317293 0.864383 0.096356 -0.050009 -0.490975
1305031459.327632 -0.291157 -0.089913 1.268647 0.867826 0.050112 -0.061234 -0.490527
1305031469.627752 1.261622 0.556785 1.531675 0.753835 0.550399 -0.125230 -0.336320
1305031469.727679 1.239993 0.564374 1.472135 0.766257 0.547416 -0.111088 -0.317563
1305031469.827526 1.227825 0.551271 1.412926 0.777398 0.539984 -0.109652 -0.303390
1305031469.927854 1.212435 0.523127 1.356388 0.786790 0.533328 -0.114777 -0.288702
1305031470.027694 1.193606 0.488206 1.313423 0.790466 0.531870 -0.121790 -0.278289
1305031470.127633 1.176129 0.443519 1.276978 0.795872 0.528272 -0.122437 -0.269306
1305031470.227618 1.159070 0.397831 1.250986 0.802984 0.523003 -0.125755 -0.256651
1305031470.327644 1.146906 0.366883 1.235573 0.808274 0.524711 -0.130945 -0.232861
1305031470.427641 1.124757 0.308279 1.211454 0.815874 0.520930 -0.136257 -0.210750
1305031470.527689 1.105513 0.262380 1.203971 0.815605 0.521613 -0.141309 -0.206736
1305031470.627729 1.086690 0.230996 1.199869 0.818636 0.521835 -0.143204 -0.192397
1305031470.727654 1.066451 0.197690 1.192457 0.823411 0.516366 -0.145148 -0.185182
1305031470.859645 1.042940 0.165499 1.189550 0.834202 0.497489 -0.143102 -0.190090
1305031470.927684 1.028236 0.147092 1.192018 0.837496 0.488099 -0.147890 -0.196183
1305031471.027644 1.007829 0.123576 1.201267 0.835106 0.479663 -0.154673 -0.220451
1305031471.127663 0.991295 0.104436 1.213818 0.838080 0.461426 -0.161612 -0.242052
1305031471.227569 0.988807 0.088376 1.213951 0.842223 0.444670 -0.166767 -0.255181
1305031471.327642 0.975372 0.081758 1.221308 0.847920 0.433614 -0.162701 -0.257949
1305031471.427704 0.961579 0.067037 1.230738 0.856463 0.415753 -0.147893 -0.267859
1305031471.527624 0.956801 0.054396 1.234078 0.861319 0.404057 -0.150270 -0.268862
1305031471.627621 0.952141 0.049734 1.246686 0.866842 0.397457 -0.139534 -0.266725
1305031471.727501 0.951229 0.039516 1.253588 0.873101 0.382924 -0.130479 -0.272102
1305031471.827639 0.953059 0.027420 1.251653 0.883035 0.360820 -0.118319 -0.275786
1305031471.927651 0.953155 0.018738 1.247288 0.893739 0.343329 -0.111160 -0.266458
1305031472.027638 0.945307 0.006565 1.242668 0.902129 0.329292 -0.090244 -0.263791
1305031472.127594 0.937865 -0.002065 1.239024 0.906400 0.318910 -0.080840 -0.264955
1305031472.227626 0.922475 -0.009161 1.239048 0.912679 0.307341 -0.074411 -0.258887
1305031472.327678 0.917738 -0.013723 1.243529 0.910860 0.300579 -0.073959 -0.272977
