#timestamp x y z qx qy qz qw
1305031453.374112 1.314809 0.847662 1.519455 0.886385 0.231053 -0.089359 -0.391090
1305031453.391690 1.319477 0.843985 1.520516 0.887402 0.225183 -0.089440 -0.392187
1305031453.491698 1.346019 0.818275 1.530071 0.889971 0.192725 -0.087768 -0.403863
1305031453.627706 1.375899 0.768711 1.548526 0.881503 0.168955 -0.095964 -0.430347
1305031453.691678 1.383135 0.737892 1.556467 0.874615 0.176847 -0.104114 -0.439244
1305031453.791716 1.385752 0.687532 1.566244 0.861703 0.203692 -0.119945 -0.448989
1305031453.891710 1.377858 0.640601 1.573864 0.851494 0.236492 -0.145718 -0.444742
1305031453.991624 1.359556 0.600545 1.580416 0.843017 0.275233 -0.172706 -0.428652
1305031454.091651 1.334759 0.566911 1.583737 0.824193 0.317375 -0.190245 -0.428703
1305031454.191658 1.305894 0.536611 1.584724 0.802204 0.369164 -0.212934 -0.418146
1305031454.291639 1.280910 0.509727 1.584057 0.777406 0.417104 -0.224635 -0.413768
1305031454.391677 1.261501 0.486106 1.581271 0.748624 0.460500 -0.234584 -0.415299
1305031454.491617 1.249693 0.462719 1.574132 0.716454 0.506312 -0.240697 -0.415220
1305031454.591635 1.248674 0.441296 1.561688 0.689200 0.552726 -0.240186 -0.402253
1305031454.691884 1.258123 0.426948 1.546083 0.665887 0.588064 -0.262440 -0.376696
1305031454.791641 1.276930 0.419673 1.530155 0.669589 0.587272 -0.280227 -0.358098
1305031454.927567 1.302938 0.402547 1.506101 0.698079 0.561181 -0.274731 -0.349692
1305031455.027799 1.315249 0.375797 1.490336 0.711444 0.547486 -0.269917 -0.348211
1305031455.091700 1.317058 0.353003 1.481111 0.713031 0.541621 -0.267229 -0.356120
1305031455.227581 1.308508 0.299464 1.465224 0.730508 0.522023 -0.254582 -0.359220
1305031455.291831 1.299316 0.274885 1.458657 0.745705 0.506273 -0.249813 -0.353845
1305031455.391665 1.281882 0.236001 1.453652 0.772365 0.483743 -0.239394 -0.334867
1305031455.491637 1.261040 0.194067 1.458721 0.795126 0.455489 -0.232488 -0.325965
1305031455.591645 1.232175 0.145142 1.473803 0.815686 0.420241 -0.240687 -0.316423
1305031455.691605 1.197640 0.095182 1.498206 0.822213 0.404202 -0.237532 -0.322745
1305031455.791666 1.164713 0.050813 1.530599 0.822636 0.403174 -0.220825 -0.334599
1305031455.927955 1.126780 0.000101 1.577526 0.825752 0.400339 -0.205497 -0.340049
1305031455.991694 1.108992 -0.020164 1.595662 0.828293 0.401006 -0.192852 -0.340490
1305031456.127645 1.067223 -0.055683 1.625716 0.834647 0.410552 -0.158595 -0.331148
1305031456.191658 1.046434 -0.067287 1.637588 0.836909 0.401582 -0.147176 -0.341547
1305031456.327718 0.997092 -0.082126 1.649904 0.848617 0.368424 -0.115230 -0.361712
1305031456.391619 0.971764 -0.086389 1.648741 0.853912 0.352002 -0.096964 -0.370846
1305031456.527641 0.910351 -0.094785 1.628186 0.866918 0.327625 -0.089779 -0.364767
1305031456.591651 0.880373 -0.097997 1.614036 0.872279 0.314231 -0.086047 -0.364671
1305031456.727693 0.822219 -0.103325 1.578281 0.893902 0.281924 -0.075650 -0.340199
1305031456.791649 0.795470 -0.106134 1.561198 0.894912 0.273173 -0.091163 -0.340880
1305031456.927690 0.741506 -0.114320 1.523118 0.905033 0.243183 -0.087341 -0.337858
1305031456.991709 0.717160 -0.122039 1.507698 0.911710 0.235949 -0.077067 -0.327373
1305031457.091655 0.682096 -0.138383 1.495533 0.920763 0.216491 -0.062427 -0.318481
1305031457.191735 0.648750 -0.161325 1.500602 0.925340 0.191237 -0.048542 -0.323755
