#timestamp x y z qx qy qz qw
1305031910.771502 -0.868270 0.603138 1.562795 0.822052 -0.390615 0.161670 -0.381461
1305031910.865025 -0.875954 0.630462 1.570487 0.830344 -0.369128 0.160066 -0.385554
1305031910.965249 -0.873538 0.658738 1.560190 0.836153 -0.344961 0.156597 -0.396644
1305031911.165177 -0.886881 0.707414 1.565686 0.862166 -0.267461 0.108611 -0.416338
1305031911.265104 -0.887424 0.720807 1.562844 0.868754 -0.230854 0.086512 -0.429522
1305031911.365235 -0.878361 0.743270 1.552958 0.872703 -0.201087 0.070182 -0.439350
1305031911.465250 -0.889558 0.764517 1.548012 0.870598 -0.187582 0.063104 -0.450433
1305031911.565335 -0.891856 0.787417 1.546687 0.868358 -0.173799 0.039560 -0.462800
1305031911.665124 -0.896113 0.801974 1.529262 0.864915 -0.143724 0.021198 -0.480433
1305031911.765284 -0.888752 0.809022 1.500969 0.866674 -0.108215 0.006389 -0.486955
1305031911.865269 -0.906791 0.823607 1.485784 0.872917 -0.083894 -0.002709 -0.480594
1305031911.965140 -0.903000 0.837673 1.491345 0.884086 -0.052469 -0.035959 -0.462974
1305031912.065365 -0.885391 0.848873 1.471299 0.889379 -0.021760 -0.084597 -0.448748
1305031912.165138 -0.881669 0.853589 1.453531 0.889407 0.009984 -0.097242 -0.446542
1305031912.265090 -0.873548 0.858493 1.460469 0.889420 0.048042 -0.091157 -0.445326
1305031912.365250 -0.870701 0.852639 1.468854 0.878546 0.065964 -0.088654 -0.464700
1305031912.465142 -0.867963 0.834857 1.467064 0.871328 0.093450 -0.100229 -0.471178
1305031912.565146 -0.852315 0.831234 1.455771 0.871395 0.113804 -0.116082 -0.462866
1305031912.665220 -0.841354 0.830748 1.453305 0.871821 0.127128 -0.131817 -0.454302
1305031912.765193 -0.828216 0.832349 1.444172 0.867655 0.157296 -0.148490 -0.447642
1305031912.865153 -0.818406 0.841666 1.438873 0.869395 0.167478 -0.146479 -0.441189
1305031912.965034 -0.813953 0.839694 1.448967 0.871727 0.162562 -0.133200 -0.442632
1305031913.065209 -0.805439 0.835831 1.450502 0.869974 0.154470 -0.125825 -0.451057
1305031913.165211 -0.794649 0.825747 1.438193 0.872265 0.118038 -0.115248 -0.460368
1305031913.265022 -0.788604 0.820690 1.436994 0.877521 0.059604 -0.098851 -0.465439
1305031913.365070 -0.786896 0.814972 1.434118 0.880840 -0.001400 -0.072972 -0.467753
1305031913.465231 -0.765483 0.799299 1.413018 0.877940 -0.052921 -0.037347 -0.474370
1305031913.565261 -0.784235 0.784793 1.418988 0.875541 -0.132578 0.024482 -0.463953
1305031913.665421 -0.783053 0.747956 1.423748 0.865789 -0.195618 0.070986 -0.455086
1305031913.797106 -0.795698 0.723275 1.432772 0.855966 -0.282667 0.121328 -0.415574
1305031913.865063 -0.793954 0.707152 1.440647 0.848349 -0.322888 0.139270 -0.395792
1305031913.997116 -0.794388 0.664763 1.453913 0.824286 -0.391359 0.166621 -0.373670
1305031914.065072 -0.795913 0.636144 1.459206 0.808308 -0.422972 0.180402 -0.367678
1305031914.165013 -0.787326 0.589301 1.465962 0.790706 -0.456355 0.196461 -0.357669
1305031914.265074 -0.773408 0.529701 1.478088 0.771601 -0.478084 0.223391 -0.355196
1305031914.365058 -0.785406 0.475819 1.477598 0.764382 -0.482877 0.248194 -0.347778
1305031914.465054 -0.772533 0.410485 1.481792 0.771606 -0.481946 0.242006 -0.337320
1305031914.565001 -0.762695 0.342453 1.494017 0.779390 -0.477505 0.242440 -0.325212
1305031914.665019 -0.753029 0.264546 1.503897 0.787408 -0.473944 0.242409 -0.310812
1305031914.764901 -0.745105 0.207204 1.508659 0.788138 -0.475988 0.250753 -0.298992
1305031914.897188 -0.721238 0.151128 1.522435 0.794716 -0.475065 0.241544 -0.290512
