#timestamp x y z qx qy qz qw
1305031910.771502 -0.868271 0.603139 1.562796 0.822052 -0.390615 0.161670 -0.381461
1305031910.865025 -0.881591 0.634522 1.557880 0.829608 -0.365485 0.162217 -0.389688
1305031910.965249 -0.872167 0.656988 1.561040 0.836621 -0.342061 0.152964 -0.399578
1305031911.165177 -0.889460 0.711945 1.557334 0.861683 -0.260065 0.107073 -0.422379
1305031911.265104 -0.893583 0.724845 1.557756 0.867770 -0.222778 0.083821 -0.436256
1305031911.365235 -0.882350 0.745380 1.550068 0.871068 -0.192883 0.066418 -0.446794
1305031911.465250 -0.894046 0.768476 1.546440 0.868446 -0.176207 0.056814 -0.459918
1305031911.565335 -0.895474 0.790501 1.543714 0.864962 -0.160011 0.030885 -0.474640
1305031911.665124 -0.904262 0.804462 1.533463 0.861081 -0.129327 0.012418 -0.491589
1305031911.765284 -0.904867 0.813014 1.508022 0.861602 -0.093934 -0.000977 -0.498816
1305031911.865269 -0.917292 0.829179 1.495137 0.867560 -0.067800 -0.012277 -0.492537
1305031911.965140 -0.926557 0.844851 1.484780 0.874194 -0.036809 -0.043478 -0.482224
1305031912.065365 -0.901307 0.858594 1.470856 0.878474 -0.002394 -0.095116 -0.468221
1305031912.165138 -0.903878 0.847621 1.468176 0.877902 0.031319 -0.104867 -0.466166
1305031912.265090 -0.898087 0.854054 1.473839 0.875862 0.069857 -0.098120 -0.467289
1305031912.365250 -0.894135 0.847026 1.479667 0.862339 0.089225 -0.096982 -0.488881
1305031912.465142 -0.889860 0.834640 1.478250 0.853289 0.116171 -0.108408 -0.496639
1305031912.565146 -0.877250 0.831399 1.466892 0.851000 0.138785 -0.123978 -0.491088
1305031912.665220 -0.864467 0.831794 1.465316 0.850353 0.154514 -0.140252 -0.483067
1305031912.765193 -0.841498 0.839735 1.448381 0.842463 0.191389 -0.160868 -0.477229
1305031912.865153 -0.837155 0.845089 1.456734 0.844740 0.200326 -0.156129 -0.471070
1305031912.965034 -0.833277 0.844173 1.463269 0.845893 0.195248 -0.143459 -0.475144
1305031913.065209 -0.824180 0.839342 1.462602 0.841998 0.188901 -0.136659 -0.486498
1305031913.165211 -0.820799 0.833643 1.464563 0.846422 0.151046 -0.125791 -0.494905
1305031913.265022 -0.806735 0.831593 1.459733 -0.851843 -0.093938 0.115266 0.502247
1305031913.365070 -0.788146 0.829748 1.456187 -0.856273 -0.036907 0.097552 0.505883
1305031913.465231 -0.745943 0.813758 1.417967 -0.851285 0.006668 0.074165 0.519392
1305031913.565261 -0.746116 0.794343 1.407585 -0.851190 0.084636 0.024803 0.517394
1305031913.697243 -0.745525 0.756553 1.426927 -0.848218 0.170959 -0.027158 0.500561
1305031913.765028 -0.752492 0.741106 1.435474 0.847494 -0.215391 0.052920 -0.482244
1305031913.865063 -0.748197 0.714253 1.446265 0.843160 -0.278965 0.076714 -0.453184
1305031913.997116 -0.746848 0.671978 1.458544 0.826667 -0.347427 0.101170 -0.430908
1305031914.065072 -0.743195 0.643455 1.455602 0.813393 -0.379051 0.111925 -0.426831
1305031914.197110 -0.723806 0.577964 1.461448 0.793544 -0.424365 0.133005 -0.415346
1305031914.265074 -0.699609 0.534703 1.468548 0.782859 -0.438948 0.147878 -0.415438
1305031914.365058 -0.702394 0.479953 1.468518 0.780226 -0.439705 0.172821 -0.409926
1305031914.465054 -0.680589 0.413016 1.462087 0.787993 -0.435095 0.168101 -0.401873
1305031914.565001 -0.657934 0.345601 1.460396 0.796619 -0.427563 0.170405 -0.391855
1305031914.665019 -0.634029 0.272432 1.458094 0.806573 -0.420727 0.174353 -0.376869
1305031914.764901 -0.614733 0.217413 1.455531 0.809403 -0.421523 0.185131 -0.364569
1305031914.865128 -0.590299 0.177292 1.463308 0.816164 -0.418700 0.181963 -0.354198
1305031914.964978 -0.562647 0.125085 1.467690 0.820479 -0.406390 0.170469 -0.364146
1305031915.065009 -0.534591 0.069442 1.463890 0.820897 -0.400526 0.164317 -0.372433
1305031915.197108 -0.492179 0.002967 1.471079 0.829035 -0.367166 0.170119 -0.385939
1305031915.264979 -0.472356 -0.031576 1.469266 0.833815 -0.347665 0.171229 -0.393145
1305031915.397167 -0.427628 -0.089415 1.474192 0.848215 -0.306056 0.149056 -0.405762
1305031915.464920 -0.394267 -0.117533 1.479137 0.857890 -0.276007 0.136417 -0.411382
1305031915.601161 -0.319865 -0.177685 1.493539 0.878460 -0.210017 0.114381 -0.413664
1305031915.665003 -0.292369 -0.195463 1.502320 0.881743 -0.196771 0.119710 -0.411680
1305031915.765010 -0.267088 -0.223922 1.495664 0.883898 -0.177979 0.110817 -0.418051
1305031915.865069 -0.215154 -0.250977 1.497115 0.892613 -0.138735 0.074850 -0.422365
1305031915.965061 -0.151176 -0.270690 1.488567 0.900670 -0.100027 0.045903 -0.420335
1305031916.065060 -0.094163 -0.275548 1.512994 0.907102 -0.068079 0.036291 -0.413780
1305031916.165155 -0.063052 -0.309662 1.522847 0.882415 -0.039309 0.023022 -0.468261
1305031916.265060 -0.007634 -0.341723 1.515717 -0.861598 0.005805 0.008678 0.507483
1305031916.365121 0.047763 -0.372172 1.508192 -0.834905 -0.025590 0.011520 0.549678
1305031916.465124 0.081108 -0.392928 1.513221 -0.807747 -0.030844 0.001910 0.588719
1305031916.565142 0.075198 -0.410429 1.518409 -0.781414 -0.038730 0.013454 0.622665
1305031916.665139 0.124442 -0.413964 1.521122 -0.760923 -0.058670 0.044953 0.644619
1305031916.765076 0.182803 -0.401530 1.527802 -0.740752 -0.074010 0.068427 0.664173
1305031916.865085 0.237529 -0.391439 1.528153 -0.718558 -0.082470 0.094414 0.684075
1305031916.965054 0.280924 -0.373900 1.525024 -0.694031 -0.090367 0.119865 0.704121
1305031917.065136 0.353606 -0.337087 1.534940 -0.662442 -0.099363 0.143542 0.728487
1305031917.165045 0.390492 -0.331162 1.496520 -0.614291 -0.107872 0.147720 0.767587
1305031917.265163 0.452875 -0.312066 1.454400 -0.570833 -0.108049 0.157302 0.798581
1305031917.401065 0.481242 -0.316103 1.477808 -0.557605 -0.110721 0.175370 0.803780
1305031917.465076 0.500448 -0.325646 1.544941 -0.576985 -0.116796 0.176823 0.788784
1305031917.565195 0.552928 -0.285102 1.554766 -0.619589 -0.136475 0.180841 0.751519
1305031917.601069 0.571267 -0.263682 1.552580 -0.628208 -0.143426 0.184577 0.742101
1305031917.665060 0.603434 -0.234291 1.548280 -0.645475 -0.156130 0.191112 0.722815
1305031917.765114 0.630470 -0.221013 1.500226 -0.671773 -0.168190 0.207919 0.690799
1305031917.865107 0.672157 -0.193927 1.460452 -0.704558 -0.184546 0.223822 0.647645
1305031917.965346 0.715900 -0.174780 1.439183 -0.740022 -0.203012 0.226677 0.599810
1305031918.065137 0.750027 -0.162465 1.428921 -0.767501 -0.227797 0.222803 0.556247
1305031918.165017 0.793651 -0.137104 1.410059 -0.780850 -0.259263 0.224146 0.522317
1305031918.265256 0.842603 -0.112672 1.383588 0.793360 0.280235 -0.216500 -0.495152
1305031918.365072 0.892504 -0.076940 1.363790 0.808718 0.303819 -0.198548 -0.462869
1305031918.465089 0.940588 -0.034905 1.344610 0.826196 0.319069 -0.175418 -0.429912
1305031918.565018 0.987086 0.007544 1.326904 0.838074 0.324900 -0.152297 -0.410948
1305031918.665112 1.032383 0.054251 1.324912 0.845232 0.333998 -0.138580 -0.393478
1305031918.801097 1.096299 0.121636 1.340933 0.840585 0.365514 -0.125836 -0.379449
1305031918.865115 1.119146 0.145629 1.342966 0.830627 0.386700 -0.115036 -0.383783
1305031919.001053 1.168990 0.190530 1.345971 0.795610 0.445725 -0.116358 -0.393440
1305031919.065147 1.193753 0.214013 1.341148 0.779122 0.471947 -0.127256 -0.392480
1305031919.165110 1.226111 0.255976 1.334194 0.756594 0.508261 -0.142895 -0.385768
1305031919.265125 1.256909 0.293609 1.327866 0.727417 0.550321 -0.160842 -0.377015
1305031919.364948 1.300747 0.336039 1.320300 0.693568 0.589081 -0.190589 -0.368270
1305031919.465070 1.344260 0.372209 1.323093 0.669411 0.617502 -0.212034 -0.354431
1305031919.601094 1.398400 0.430753 1.346529 0.649032 0.637782 -0.226567 -0.347359
1305031919.665042 1.422134 0.458306 1.358298 0.637779 0.641586 -0.241866 -0.350865
1305031919.765060 1.449156 0.503774 1.379413 0.626766 0.637913 -0.262905 -0.362096
1305031919.901067 1.457606 0.565112 1.395481 0.612080 0.640466 -0.313952 -0.341461
1305031919.965129 1.456196 0.595643 1.399988 0.606035 0.638544 -0.337019 -0.333769
1305031920.101055 1.439031 0.656210 1.403551 0.589145 0.636510 -0.386929 -0.313128
1305031920.165140 1.429983 0.684575 1.393979 0.576883 0.639916 -0.403181 -0.308478
1305031920.301096 1.394207 0.762208 1.390141 0.584997 0.627997 -0.401888 -0.319193
1305031920.365130 1.377736 0.782990 1.385698 0.599667 0.609039 -0.394820 -0.337029
1305031920.501107 1.340315 0.812451 1.384181 0.628923 0.564823 -0.378273 -0.377280
1305031920.565153 1.325140 0.820940 1.390509 0.635817 0.549338 -0.373567 -0.392954
1305031920.665129 1.311669 0.847451 1.400945 0.647326 0.521355 -0.371245 -0.413927
1305031920.765152 1.300508 0.881348 1.412409 0.669983 0.478532 -0.353814 -0.443786
1305031920.865163 1.289061 0.891256 1.423731 0.687324 0.437334 -0.331732 -0.475687
1305031920.965217 1.282188 0.915328 1.429363 0.705009 0.397193 -0.315390 -0.495710
1305031921.065147 1.277868 0.940406 1.447352 -0.722212 -0.366492 0.291021 0.509313
1305031921.165116 1.272304 0.965825 1.459916 -0.740927 -0.346391 0.262845 0.511813
1305031921.265164 1.257335 0.993116 1.482118 -0.753091 -0.329963 0.232419 0.519577
1305031921.365112 1.253071 1.014693 1.494926 -0.760809 -0.311376 0.218761 0.525697
1305031921.465014 1.254626 1.040608 1.504336 -0.769872 -0.288430 0.209374 0.529402
1305031921.601114 1.263482 1.080904 1.520056 -0.783697 -0.239898 0.179185 0.544206
1305031921.701068 1.285323 1.108498 1.527838 -0.798683 -0.206899 0.156565 0.542941
1305031921.801034 1.284924 1.129582 1.525780 -0.813637 -0.162526 0.112649 0.546708
1305031921.865148 1.265072 1.140109 1.528355 -0.821834 -0.142188 0.092840 0.543832
1305031922.001101 1.257536 1.171455 1.524472 -0.835583 -0.101078 0.060485 0.536588
1305031922.101032 1.234316 1.188774 1.521894 -0.843534 -0.072124 0.034514 0.531091
1305031922.201057 1.216679 1.206252 1.524179 -0.851279 -0.040309 0.011309 0.523041
1305031922.301137 1.201579 1.213301 1.520171 -0.856097 -0.022540 -0.008964 0.516245
1305031922.401139 1.185289 1.219900 1.519039 -0.864371 -0.003751 -0.035609 0.501578
1305031922.465219 1.174519 1.226511 1.516868 0.869939 -0.008974 0.050403 -0.490495
1305031922.601111 1.155950 1.239855 1.509648 0.879897 -0.032354 0.079750 -0.467306
1305031922.701355 1.153834 1.245568 1.504262 0.881480 -0.043585 0.095353 -0.460436
1305031922.801220 1.158133 1.250417 1.499576 0.877974 -0.068452 0.115398 -0.459520
1305031922.865045 1.154573 1.253912 1.494747 0.874243 -0.081358 0.126566 -0.461585
1305031922.965220 1.152835 1.253554 1.480605 0.866990 -0.102795 0.142518 -0.466315
1305031923.065085 1.160995 1.248762 1.476600 0.864387 -0.119735 0.149241 -0.465001
1305031923.165168 1.170926 1.247782 1.476899 0.861788 -0.133917 0.159637 -0.462497
1305031923.265159 1.173703 1.234557 1.473004 0.852008 -0.151393 0.178501 -0.468295
1305031923.401139 1.186919 1.216263 1.460562 0.845733 -0.193551 0.190287 -0.459417
1305031923.465290 1.196854 1.207994 1.460003 0.843329 -0.209173 0.193811 -0.455500
1305031923.601069 1.210936 1.173407 1.471884 0.826256 -0.236070 0.203924 -0.469028
1305031923.665141 1.214381 1.152404 1.476785 0.822125 -0.245161 0.201930 -0.472473
1305031923.801150 1.221194 1.085252 1.484714 0.814810 -0.256325 0.206955 -0.477023
1305031923.865161 1.226214 1.066942 1.491203 0.812813 -0.257125 0.208413 -0.479359
1305031924.001096 1.228764 0.996679 1.487512 0.811704 -0.244300 0.226527 -0.479730
1305031924.101175 1.226740 0.950904 1.483375 0.808356 -0.248765 0.236100 -0.478471
1305031924.201130 1.229030 0.912542 1.481042 0.811523 -0.242173 0.234754 -0.477151
1305031924.301099 1.232737 0.866425 1.477239 0.814982 -0.232095 0.227337 -0.479849
1305031924.401095 1.229120 0.824587 1.475525 0.819956 -0.222672 0.216242 -0.480967
1305031924.465394 1.227615 0.806135 1.474640 0.822380 -0.215510 0.210272 -0.482734
1305031924.601161 1.223777 0.752285 1.477006 -0.823054 0.190078 -0.180880 0.503722
1305031924.701168 1.222426 0.717320 1.474359 -0.815013 0.180985 -0.168612 0.523993
1305031924.765170 1.223910 0.697433 1.469319 -0.811804 0.175769 -0.165297 0.531748
1305031924.901110 1.219405 0.650784 1.454862 -0.812006 0.177325 -0.163114 0.531598
1305031925.001103 1.214927 0.627703 1.445816 -0.812974 0.167690 -0.157596 0.534899
1305031925.101107 1.207488 0.591166 1.435863 -0.808483 0.156783 -0.155876 0.545414
1305031925.201117 1.198596 0.567109 1.431983 -0.813340 0.154626 -0.146452 0.541406
1305031925.301283 1.188076 0.532770 1.420187 -0.818654 0.140067 -0.141742 0.538605
1305031925.401456 1.179526 0.503787 1.406497 -0.826883 0.127610 -0.143864 0.528473
1305031925.501267 1.181123 0.467558 1.400419 -0.822963 0.121988 -0.149715 0.534263
1305031925.601218 1.187098 0.420718 1.389410 -0.811813 0.140584 -0.159147 0.543937
1305031925.701322 1.194777 0.385498 1.377218 -0.811666 0.155881 -0.160024 0.539714
1305031925.801208 1.212558 0.354013 1.357088 -0.816751 0.163241 -0.156272 0.530895
1305031925.901176 1.227774 0.324816 1.346134 -0.826934 0.181880 -0.160199 0.507382
1305031926.001186 1.235728 0.297271 1.337403 0.834748 -0.203210 0.156030 -0.487398
1305031926.101106 1.237332 0.261301 1.334009 0.837764 -0.216238 0.157150 -0.476126
1305031926.201141 1.245839 0.219292 1.333023 0.837563 -0.230096 0.166933 -0.466559
1305031926.301054 1.243044 0.174857 1.335305 0.835409 -0.243391 0.183322 -0.457434
1305031926.401166 1.246584 0.128995 1.342862 0.828371 -0.264873 0.201958 -0.450397
1305031926.501075 1.249882 0.097401 1.350851 0.819310 -0.290428 0.217038 -0.444158
1305031926.601166 1.239125 0.065358 1.367299 0.805245 -0.322891 0.230901 -0.440462
1305031926.701042 1.223738 0.040917 1.374962 0.790619 -0.357639 0.243316 -0.433375
1305031926.801342 1.207849 0.016990 1.377795 0.771547 -0.398061 0.266967 -0.418320
1305031926.869333 1.211200 0.015710 1.378393 0.758153 -0.428340 0.278172 -0.405400
1305031927.001575 1.147632 -0.015473 1.308917 0.704606 -0.493374 0.335752 -0.383906
1305031927.101272 1.170912 -0.035684 1.318923 0.686767 -0.534421 0.341107 -0.355516
1305031927.201210 1.163949 -0.051222 1.305859 0.658768 -0.586608 0.348350 -0.317124
1305031927.301135 1.148296 -0.101393 1.274232 0.651416 -0.613654 0.334897 -0.294840
1305031927.401161 1.145490 -0.129290 1.254871 -0.635955 0.644071 -0.327902 0.270580
1305031927.501136 1.137641 -0.161541 1.226176 -0.629192 0.660827 -0.321956 0.252527
1305031927.601132 1.128222 -0.198531 1.214522 -0.636132 0.663520 -0.313063 0.238891
1305031927.701131 1.136164 -0.224698 1.204377 0.659513 -0.650898 0.302993 -0.222643
1305031927.801109 1.141193 -0.251081 1.190805 0.679621 -0.636033 0.298630 -0.210707
1305031927.901130 1.151348 -0.299989 1.191853 0.687230 -0.633442 0.290714 -0.204823
1305031928.001134 1.143660 -0.343797 1.181966 0.688353 -0.632050 0.290530 -0.205612
1305031928.101114 1.141846 -0.391084 1.176277 0.688238 -0.635077 0.287676 -0.200619
1305031928.201096 1.148267 -0.433292 1.183319 0.686826 -0.638332 0.291495 -0.189295
1305031928.301255 1.143588 -0.461962 1.181244 0.670914 -0.652852 0.303410 -0.177767
1305031928.401116 1.141171 -0.485809 1.191716 -0.646628 0.674031 -0.313335 0.171394
1305031928.501428 1.148081 -0.529221 1.222859 -0.604500 0.708167 -0.323823 0.167982
1305031928.601271 1.139542 -0.550797 1.238145 -0.558342 0.732400 -0.349424 0.172475
1305031928.701110 1.128208 -0.576173 1.266819 -0.521658 0.740285 -0.385578 0.176577
1305031928.801117 1.127808 -0.567222 1.302684 -0.485691 0.744496 -0.422959 0.175887
1305031928.901197 1.117227 -0.562596 1.330795 -0.451951 0.740278 -0.463388 0.181660
1305031929.001155 1.108995 -0.555830 1.348905 -0.425322 0.729790 -0.501580 0.186883
1305031929.101213 1.096714 -0.544603 1.388435 -0.379578 0.713089 -0.559763 0.184636
1305031929.201163 1.081977 -0.518258 1.401783 -0.335976 0.696447 -0.606911 0.183685
1305031929.301292 1.075404 -0.499706 1.429374 -0.288912 0.680217 -0.646786 0.188422
1305031929.401369 1.075202 -0.480271 1.458370 0.249179 -0.666301 0.674900 -0.196118
1305031929.501198 1.069751 -0.449243 1.485937 0.222513 -0.650667 0.696795 -0.203956
1305031929.601101 1.063220 -0.415662 1.508991 0.202430 -0.631766 0.718966 -0.207321
1305031929.701269 1.063035 -0.374298 1.529928 0.185938 -0.609472 0.742304 -0.207257
1305031929.801229 1.044582 -0.347720 1.547615 0.186014 -0.588010 0.756014 -0.219283
1305031929.901292 1.030236 -0.318171 1.559439 0.188668 -0.568685 0.766402 -0.231583
1305031930.001350 1.019245 -0.285352 1.593510 0.185686 -0.563903 0.771132 -0.229979
1305031930.101133 0.989103 -0.277848 1.598515 0.177138 -0.570045 0.768938 -0.228923
1305031930.201148 0.964055 -0.274485 1.597507 0.171102 -0.579437 0.766934 -0.216309
